Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Document Type
Wenji Li; Zhaojun Wang; Ruitao Mai; Pengxiang Ren; Qinchang Zhang; Yutao Zhou; Ning Xu; Jia; Fan Zhuang; Bin Xin; Liang Gao; Zhifeng Hao; Zhun Fan,Wenji Li; Zhaojun Wang; Ruitao Mai; Pengxiang Ren; Qinchang Zhang; Yutao Zhou; Ning Xu; Jia; Fan Zhuang; Bin Xin; Liang Gao; Zhifeng Hao; Zhun Fan,,"Modular design automation of the morphologies, controllers, and vision systems for intelligent robots: a survey",2023,Visual Intelligence,,,,,,,10.1007/s44267-023-00006-x,https://link.springer.com/article/10.1007/s44267-023-00006-x,Journal Article
Alisha P. BTripti S. Warrier,Alisha P. BTripti S. Warrier,,Exploring the Frontiers: A Comprehensive Survey on the Advancements and Prospects of the Spintronics Era,2025,Archives of Computational Methods in Engineering,,,,,,,10.1007/s11831-025-10446-x,https://link.springer.com/article/10.1007/s11831-025-10446-x,Journal Article
A. AbhivandhanaK. Mariammal,A. AbhivandhanaK. Mariammal,,Optimizing Convolutional Neural Network for Accurate Digit Recognition,2026,Advanced Computing and Intelligent Technologies,,,,,,,10.1007/978-981-96-4933-4_51,https://link.springer.com/chapter/10.1007/978-981-96-4933-4_51,Conference Paper
Martin Flasskamp; Christian Klarhorst; Jens Hagemeyer,Martin Flasskamp; Christian Klarhorst; Jens Hagemeyer,,Comparison of Hardware Component and Manycore Implementation for Anomaly Detection in Trustworthy System-on-Chips,2026,Advances in Computational Intelligence,,,,,,,10.1007/978-3-032-02725-2_17,https://link.springer.com/chapter/10.1007/978-3-032-02725-2_17,Conference Paper
Ruo-Xi Wang; Dun-Bo Zhang; Qing-Jie Lang; Dong-Huan Xie; Zhi-Wei Wang; Zhen-Yu Gao; Li Shen,Ruo-Xi Wang; Dun-Bo Zhang; Qing-Jie Lang; Dong-Huan Xie; Zhi-Wei Wang; Zhen-Yu Gao; Li Shen,,"Decoupled Vector Processing Unit: Past, Present, and Future",2025,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-025-4555-4,https://link.springer.com/article/10.1007/s11390-025-4555-4,Journal Article
Parijata Majumdar,Parijata Majumdar,,"Spiking neural networks: a comprehensive review of diverse applications, research progress, challenges and future research directions",2025,Evolving Systems,,,,,,,10.1007/s12530-025-09755-0,https://link.springer.com/article/10.1007/s12530-025-09755-0,Journal Article
Ye Cai; Jinghui Zhong; Guoliang Chen; Hao Liao,Ye Cai; Jinghui Zhong; Guoliang Chen; Hao Liao,,BPTCN: a low-latency branch prediction model based on temporal convolutional networks,2025,The Journal of Supercomputing,,,,,,,10.1007/s11227-025-07490-6,https://link.springer.com/article/10.1007/s11227-025-07490-6,Journal Article
K K SenthilkumarV. MageshS. S. Saravana Kumar; Badiganchela Shiva Kumar,K K SenthilkumarV. MageshS. S. Saravana Kumar; Badiganchela Shiva Kumar,,D2C-GMH-DSTN: A high-precision partitioning and floor planning framework for VLSI circuits using dilated causal convolution and multi-head decision transformers,2025,Analog Integrated Circuits and Signal Processing,,,,,,,10.1007/s10470-025-02545-3,https://link.springer.com/article/10.1007/s10470-025-02545-3,Journal Article
Mohammed Chghaf; Sergio Rodriguez; Abdelhafid El Ouardi,Mohammed Chghaf; Sergio Rodriguez; Abdelhafid El Ouardi,,"Camera, LiDAR and Multi-modal SLAM Systems for Autonomous Ground Vehicles: a Survey",2022,Journal of Intelligent & Robotic Systems,,,,,,,10.1007/s10846-022-01582-8,https://link.springer.com/article/10.1007/s10846-022-01582-8,Journal Article
Ziyin Zhang; Bingyin Feng; Hao Liu,Ziyin Zhang; Bingyin Feng; Hao Liu,,TS-YOLO: a small traffic sign detection algorithm for various harsh driving conditions in bad weather,2026,Scientific Reports,,,,,,,10.1038/s41598-025-34544-9,https://link.springer.com/article/10.1038/s41598-025-34544-9,Journal Article
Tzung-Pei Hong; Yi-Zhen Xu; Shi-feng Huang; Yi-Ting Chen; Ming-Han Lee,Tzung-Pei Hong; Yi-Zhen Xu; Shi-feng Huang; Yi-Ting Chen; Ming-Han Lee,,Automatic Identification of Table Contents in Electronic Component Specifications of EDA,2024,Technologies and Applications of Artificial Intelligence,,,,,,,10.1007/978-981-97-1714-9_11,https://link.springer.com/chapter/10.1007/978-981-97-1714-9_11,Conference Paper
Yao Xiao; Shahin Nazarian; Paul Bogdan,Yao Xiao; Shahin Nazarian; Paul Bogdan,,GAHLS: an optimized graph analytics based high level synthesis framework,2023,Scientific Reports,,,,,,,10.1038/s41598-023-48981-x,https://link.springer.com/article/10.1038/s41598-023-48981-x,Journal Article
Imad El Bouazzaoui; Mohammed Chghaf; Sergio Rodriguez; Dai Duong Nguyen; Abdelhafid El Ouardi,Imad El Bouazzaoui; Mohammed Chghaf; Sergio Rodriguez; Dai Duong Nguyen; Abdelhafid El Ouardi,,An Extended HOOFR SLAM Algorithm Using IR-D Sensor Data for Outdoor Autonomous Vehicle Localization,2023,Journal of Intelligent & Robotic Systems,,,,,,,10.1007/s10846-023-01975-3,https://link.springer.com/article/10.1007/s10846-023-01975-3,Journal Article
Rakhee Kallimani; Krishna Pai; Prasoon Raghuwanshi; Sridhar Iyer; Onel L. A. López,Rakhee Kallimani; Krishna Pai; Prasoon Raghuwanshi; Sridhar Iyer; Onel L. A. López,,"TinyML: Tools, applications, challenges, and future research directions",2023,Multimedia Tools and Applications,,,,,,,10.1007/s11042-023-16740-9,https://link.springer.com/article/10.1007/s11042-023-16740-9,Journal Article
V. Suresh BabuM. SathyaR. Uma MaheshwariK. J. Subha,V. Suresh BabuM. SathyaR. Uma MaheshwariK. J. Subha,,Deepfake Detection Utilizing Enhanced Silicon-Based Physically Unclonable Functions Integrated with Photonic Crystal Fiber Sensor,2025,Silicon,,,,,,,10.1007/s12633-025-03377-6,https://link.springer.com/article/10.1007/s12633-025-03377-6,Journal Article
Ali Alsuwaiyan; Aliyu Abubakar Habib; Ali Bello Imoukhuede; Mohamed Osman Omar; Md Al Maruf; Mansour Alqarni; Aiman El-Maleh; Abdulaziz Tabbakh; Muhamad Felemban; Akramul Azim,Ali Alsuwaiyan; Aliyu Abubakar Habib; Ali Bello Imoukhuede; Mohamed Osman Omar; Md Al Maruf; Mansour Alqarni; Aiman El-Maleh; Abdulaziz Tabbakh; Muhamad Felemban; Akramul Azim,,"A Systematic Literature Review on Vulnerabilities, Mitigation Techniques, and Attacks in Field-Programmable Gate Arrays",2024,Arabian Journal for Science and Engineering,,,,,,,10.1007/s13369-024-09562-w,https://link.springer.com/article/10.1007/s13369-024-09562-w,Journal Article
Hatoon S. Al; Sagri; Ankit Kumar; Abdul Khader Jilani Saudagar; Abhishek Kumar; Linesh Raja,Hatoon S. Al; Sagri; Ankit Kumar; Abdul Khader Jilani Saudagar; Abhishek Kumar; Linesh Raja,,Optimizing resource allocation in precision farming using quantum enhanced algorithms and quantum sensor networks,2025,Journal of Cloud Computing,,,,,,,10.1186/s13677-025-00769-2,https://link.springer.com/article/10.1186/s13677-025-00769-2,Journal Article
Domenic Drechsel; Stefan Henkler; Sheikh Muhammad Adib Bin Sh Abu Bakar; Kathleen Strodick; Lukas Walter; Kristian Rother; Ali Ehteshami Bejnordi,Domenic Drechsel; Stefan Henkler; Sheikh Muhammad Adib Bin Sh Abu Bakar; Kathleen Strodick; Lukas Walter; Kristian Rother; Ali Ehteshami Bejnordi,,Hardware Acceleration of CNNs with the FINN Framework,2026,"Architecting the Future: Intelligent Systems for Embedded AI, Autonomous Technologies, and Digital Twins",,,,,,,10.1007/978-3-032-07102-6_5,https://link.springer.com/chapter/10.1007/978-3-032-07102-6_5,Conference Paper
Cheng-Jhih Shih; Shih-Hao Hung; Ching-Wen Chen; Chiy-Ferng Perng; Meng-Chao Kao; Chi-Sheng Shih; Tei-Wei Kuo,Cheng-Jhih Shih; Shih-Hao Hung; Ching-Wen Chen; Chiy-Ferng Perng; Meng-Chao Kao; Chi-Sheng Shih; Tei-Wei Kuo,,A Heterogeneous Computing Framework for Accelerating Fully Homomorphic Encryption,2024,Mobile Internet Security,,,,,,,10.1007/978-981-97-4465-7_9,https://link.springer.com/chapter/10.1007/978-981-97-4465-7_9,Conference Paper
Ritika Wason; Parul Arora; Roopansh SethiM. N. Hoda,Ritika Wason; Parul Arora; Roopansh SethiM. N. Hoda,,A novel three-level smart helmet design for digital value metric assessment in two wheelers on Indian roads,2025,International Journal of Information Technology,,,,,,,10.1007/s41870-024-02374-z,https://link.springer.com/article/10.1007/s41870-024-02374-z,Journal Article
Dávid Nevezi-Strango; Daniel Grosu; Sorin Valcan,Dávid Nevezi-Strango; Daniel Grosu; Sorin Valcan,,The Development of an Application-Specific Instruction Set Processor Specialized on a Convolutional Neural Network Trained on MNIST,2024,Advances in Computational Collective Intelligence,,,,,,,10.1007/978-3-031-70248-8_8,https://link.springer.com/chapter/10.1007/978-3-031-70248-8_8,Conference Paper
Javier Villalba-Díez; Joaquín Ordieres-Meré,Javier Villalba-Díez; Joaquín Ordieres-Meré,,Standardized quantum transistor block enables differentiable learning on gait dynamics,2026,Scientific Reports,,,,,,,10.1038/s41598-026-40424-7,https://link.springer.com/article/10.1038/s41598-026-40424-7,Journal Article
Cuong Pham-Quoc; Xuan-Quang Nguyen; Tran Ngoc Thinh,Cuong Pham-Quoc; Xuan-Quang Nguyen; Tran Ngoc Thinh,,Hardware/Software Co-design for Convolutional Neural Networks Acceleration: A Survey and Open Issues,2021,Context-Aware Systems and Applications,,,,,,,10.1007/978-3-030-93179-7_13,https://link.springer.com/chapter/10.1007/978-3-030-93179-7_13,Conference Paper
José Juan Hernández Morales; Frank HannigJürgen Teich,José Juan Hernández Morales; Frank HannigJürgen Teich,,A SIMD MAC RISC-V Extension with Approximate Multipliers for Accelerating CNN Inference in Tiny Embedded Devices,2026,Architecture of Computing Systems,,,,,,,10.1007/978-3-032-03281-2_12,https://link.springer.com/chapter/10.1007/978-3-032-03281-2_12,Conference Paper
Bing Li; Ying Qi; Ying Wang; Yinhe Han,Bing Li; Ying Qi; Ying Wang; Yinhe Han,,Attar: RRAM-based in-memory attention accelerator with software-hardware co-optimization,2025,Science China Information Sciences,,,,,,,10.1007/s11432-024-4247-4,https://link.springer.com/article/10.1007/s11432-024-4247-4,Journal Article
Bahgat Ayasi; Iago X. Vázquez; Mohammed Saleh; Angel M. Garcia-Vico; Cristóbal J. Carmona,Bahgat Ayasi; Iago X. Vázquez; Mohammed Saleh; Angel M. Garcia-Vico; Cristóbal J. Carmona,,Application of spiking neural networks and traditional artificial neural networks for solar radiation forecasting in photovoltaic systems in Arab countries,2025,Neural Computing and Applications,,,,,,,10.1007/s00521-025-11066-z,https://link.springer.com/article/10.1007/s00521-025-11066-z,Journal Article
Jingyu Liu; Shi Chen; Li Shen,Jingyu Liu; Shi Chen; Li Shen,,A comprehensive survey on graph neural network accelerators,2024,Frontiers of Computer Science,,,,,,,10.1007/s11704-023-3307-2,https://link.springer.com/article/10.1007/s11704-023-3307-2,Journal Article
Yan Wang; Wenju Hou; Nan Sheng; Ziqi Zhao; Jialin Liu; Lan Huang; Juexin Wang,Yan Wang; Wenju Hou; Nan Sheng; Ziqi Zhao; Jialin Liu; Lan Huang; Juexin Wang,,Graph pooling in graph neural networks: methods and their applications in omics studies,2024,Artificial Intelligence Review,,,,,,,10.1007/s10462-024-10918-9,https://link.springer.com/article/10.1007/s10462-024-10918-9,Journal Article
Zaipeng Xie; Wei Zhu; Peixin Li; Haotian Ding; Wen; Zhan Song,Zaipeng Xie; Wei Zhu; Peixin Li; Haotian Ding; Wen; Zhan Song,,S2TE: Staged Scale-Free Topology Evolution for Sparse Spiking Neural Networks,2026,Machine Learning,,,,,,,10.1007/s10994-025-06982-z,https://link.springer.com/article/10.1007/s10994-025-06982-z,Journal Article
Nikita Zheludkov,Nikita Zheludkov,,Neural Network Methods for Wirelength Estimation at the Placement Stage,2026,"Advances in Neural Computation, Machine Learning, and Cognitive Research IX",,,,,,,10.1007/978-3-032-07690-8_36,https://link.springer.com/chapter/10.1007/978-3-032-07690-8_36,Conference Paper
Vaidik Panchal; Himanshu Sankla; Priyanka Sharma; Vaibhav Neema; Ashish Panchal; Shailesh Singh Chouhan,Vaidik Panchal; Himanshu Sankla; Priyanka Sharma; Vaibhav Neema; Ashish Panchal; Shailesh Singh Chouhan,,FPGA implementation of proposed number plate localization algorithm based on YOLOv2 (You Only Look Once),2023,Microsystem Technologies,,,,,,,10.1007/s00542-023-05506-w,https://link.springer.com/article/10.1007/s00542-023-05506-w,Journal Article
Hao Wang; Bin Lan; Bangguo Wei; Xiangyang Chen; Chao Guo,Hao Wang; Bin Lan; Bangguo Wei; Xiangyang Chen; Chao Guo,,Optimization and Acceleration of Visual-Inertial Navigation System for UAVs Based on Heterogeneous Computing Architecture,2026,Proceedings of 2025 Chinese Intelligent Automation Conference,,,,,,,10.1007/978-981-95-4053-2_48,https://link.springer.com/chapter/10.1007/978-981-95-4053-2_48,Conference Paper
Rambod Azimi; Yuri Grinberg; Dan-Xia Xu; Odile Liboiron-Ladouceur,Rambod Azimi; Yuri Grinberg; Dan-Xia Xu; Odile Liboiron-Ladouceur,,Gen-Fab: a variation-aware generative model for predicting fabrication variations in nanophotonic devices,2026,Structural and Multidisciplinary Optimization,,,,,,,10.1007/s00158-026-04272-3,https://link.springer.com/article/10.1007/s00158-026-04272-3,Journal Article
Ranita Pal; Prapti Ganguly; Shuvadeep Bhattacharjee; Swagata Mandal; Amlan Chakrabarti; Sayan Chatterjee,Ranita Pal; Prapti Ganguly; Shuvadeep Bhattacharjee; Swagata Mandal; Amlan Chakrabarti; Sayan Chatterjee,,Accelerating Deep Neural Network-Based Image Analysis Using Reconfigurable Architecture,2024,Proceedings of 4th International Conference on Frontiers in Computing and Systems,,,,,,,10.1007/978-981-97-2614-1_42,https://link.springer.com/chapter/10.1007/978-981-97-2614-1_42,Conference Paper
Mohammad Dehnavi; Ehsan Pourshakib; Milad Sarhadi; Bijan Alizadeh,Mohammad Dehnavi; Ehsan Pourshakib; Milad Sarhadi; Bijan Alizadeh,,Real-time visual feature matching on FPGA platforms through adaptive local-patches processing,2026,Multimedia Tools and Applications,,,,,,,10.1007/s11042-026-21438-9,https://link.springer.com/article/10.1007/s11042-026-21438-9,Journal Article
Dongqi Cai; Shangguang Wang; Chen Peng; Zeling Zhang; Zhenyan Lu; Tao Qi; Nicholas D. Lane; Mengwei Xu,Dongqi Cai; Shangguang Wang; Chen Peng; Zeling Zhang; Zhenyan Lu; Tao Qi; Nicholas D. Lane; Mengwei Xu,,Ubiquitous memory augmentation via mobile multimodal embedding system,2025,Nature Communications,,,,,,,10.1038/s41467-025-60802-5,https://link.springer.com/article/10.1038/s41467-025-60802-5,Journal Article
Yufeng Li; Tianyang An; Nairui Hu; Haiyao Wang,Yufeng Li; Tianyang An; Nairui Hu; Haiyao Wang,,Efficient real-time multi-object tracking algorithm for complex scenarios,2025,"Signal, Image and Video Processing",,,,,,,10.1007/s11760-025-04748-7,https://link.springer.com/article/10.1007/s11760-025-04748-7,Journal Article
Marc Rothmann; Mario Porrmann,Marc Rothmann; Mario Porrmann,,STANN – Synthesis Templates for Artificial Neural Network Inference and Training,2023,Advances in Computational Intelligence,,,,,,,10.1007/978-3-031-43085-5_31,https://link.springer.com/chapter/10.1007/978-3-031-43085-5_31,Conference Paper
Payal Jangra; Manoj Duhan,Payal Jangra; Manoj Duhan,,"In-memory computing: characteristics, spintronics, and neural network applications insights",2024,"Multiscale and Multidisciplinary Modeling, Experiments and Design",,,,,,,10.1007/s41939-024-00517-0,https://link.springer.com/article/10.1007/s41939-024-00517-0,Journal Article
Ravikant KhamitkarR. R. Dube,Ravikant KhamitkarR. R. Dube,,A Survey on Using Machine Learning to Counter Hardware Trojan Challenges,2022,ICT with Intelligent Applications,,,,,,,10.1007/978-981-16-4177-0_53,https://link.springer.com/chapter/10.1007/978-981-16-4177-0_53,Conference Paper
Amit D. JoshiN. Ramasubramanian,Amit D. JoshiN. Ramasubramanian,,A hybrid crossbar-ring on chip network topology for performance improvement of multicore architectures,2023,International Journal of Information Technology,,,,,,,10.1007/s41870-023-01433-1,https://link.springer.com/article/10.1007/s41870-023-01433-1,Journal Article
Nhut-Minh Ho; Duy-Thanh Nguyen; John L. Gustafson; Weng-Fai Wong,Nhut-Minh Ho; Duy-Thanh Nguyen; John L. Gustafson; Weng-Fai Wong,,Bedot: Bit Efficient Dot Product for Deep Generative Models,2023,Next Generation Arithmetic,,,,,,,10.1007/978-3-031-32180-1_2,https://link.springer.com/chapter/10.1007/978-3-031-32180-1_2,Conference Paper
Yulong Zhao; Chunzhi Wu; Yizhuo Wang; Lufei Zhang; Yaguang Zhang; Wenyuan Shen; Hao Fan; Hankang Fang; Yi Qin; Xin Liu,Yulong Zhao; Chunzhi Wu; Yizhuo Wang; Lufei Zhang; Yaguang Zhang; Wenyuan Shen; Hao Fan; Hankang Fang; Yi Qin; Xin Liu,,Minimizing transformer inference overhead using controlling element on Shenwei AI accelerator,2025,Frontiers of Information Technology & Electronic Engineering,,,,,,,10.1631/FITEE.2400453,https://link.springer.com/article/10.1631/FITEE.2400453,Journal Article
Karthik Subbiah; Sujatha Chinnathevar,Karthik Subbiah; Sujatha Chinnathevar,,A Survey on Logic-Locking Characteristics and Attacks,2024,Journal of The Institution of Engineers (India): Series B,,,,,,,10.1007/s40031-024-01017-y,https://link.springer.com/article/10.1007/s40031-024-01017-y,Journal Article
Karan P. Patel; Andrew Maicke; Jared Arzate; Jaesuk KwonJ. Darby Smith; James B. Aimone; Jean Anne C. Incorvia; Suma G. Cardwell; Catherine D. Schuman,Karan P. Patel; Andrew Maicke; Jared Arzate; Jaesuk KwonJ. Darby Smith; James B. Aimone; Jean Anne C. Incorvia; Suma G. Cardwell; Catherine D. Schuman,,AI-guided framework for the design of materials and devices for magnetic-tunnel-junction-based true random number generators,2025,Communications Engineering,,,,,,,10.1038/s44172-025-00376-8,https://link.springer.com/article/10.1038/s44172-025-00376-8,Journal Article
Greta Corti; Christian Veronesi; Pietro Bartoli; Sara PidòAndrea Giudici; Francesca Palermo; Diana Trojaniello; Matteo Matteucci; Simone Mentasti,Greta Corti; Christian Veronesi; Pietro Bartoli; Sara PidòAndrea Giudici; Francesca Palermo; Diana Trojaniello; Matteo Matteucci; Simone Mentasti,,Comparative Analysis of Lightweight Vision Models on Embedded Accelerator Devices,2026,Image Analysis and Processing – ICIAP 2025,,,,,,,10.1007/978-3-032-10185-3_18,https://link.springer.com/chapter/10.1007/978-3-032-10185-3_18,Conference Paper
Muhammed Yasin Adiyaman; Faik Baskaya,Muhammed Yasin Adiyaman; Faik Baskaya,,FPGA implementation of double-head SalsaNext: a CNN-based model for LiDAR point cloud segmentation,2025,Journal of Real-Time Image Processing,,,,,,,10.1007/s11554-025-01643-9,https://link.springer.com/article/10.1007/s11554-025-01643-9,Journal Article
Suaib Al Mahmud; Abdurrahman Kamarulariffin; Azhar Mohd Ibrahim; Ahmad Jazlan Haja Mohideen,Suaib Al Mahmud; Abdurrahman Kamarulariffin; Azhar Mohd Ibrahim; Ahmad Jazlan Haja Mohideen,,Advancements and Challenges in Mobile Robot Navigation: A Comprehensive Review of Algorithms and Potential for Self-Learning Approaches,2024,Journal of Intelligent & Robotic Systems,,,,,,,10.1007/s10846-024-02149-5,https://link.springer.com/article/10.1007/s10846-024-02149-5,Journal Article
Zhengxiong Hou; Hong Shen; Xingshe Zhou; Jianhua Gu; Yunlan Wang; Tianhai Zhao,Zhengxiong Hou; Hong Shen; Xingshe Zhou; Jianhua Gu; Yunlan Wang; Tianhai Zhao,,Prediction of job characteristics for intelligent resource allocation in HPC systems: a survey and future directions,2022,Frontiers of Computer Science,,,,,,,10.1007/s11704-022-0625-8,https://link.springer.com/article/10.1007/s11704-022-0625-8,Journal Article
Adrian Florea; Teodora Vasilas,Adrian Florea; Teodora Vasilas,,Optimizing the Integration Area and Performance of VLIW Architectures by Hardware/Software Co-design,2021,Modelling and Development of Intelligent Systems,,,,,,,10.1007/978-3-030-68527-0_3,https://link.springer.com/chapter/10.1007/978-3-030-68527-0_3,Conference Paper
Issam Bidane; Abdellah Ailane; Salaheddine Khamlich; Mohammed El Boustani; Azzeddine Maaqoul; Sana Inimlil,Issam Bidane; Abdellah Ailane; Salaheddine Khamlich; Mohammed El Boustani; Azzeddine Maaqoul; Sana Inimlil,,Control Strategies for Double-Pendulum Overhead Cranes: FPGA-Based Real-Time Implementation and Comparative Performance Analysis,2026,"Iranian Journal of Science and Technology, Transactions of Electrical Engineering",,,,,,,10.1007/s40998-026-01024-3,https://link.springer.com/article/10.1007/s40998-026-01024-3,Journal Article
Güner Tatar; Salih Bayar,Güner Tatar; Salih Bayar,,Energy efficiency assessment in advanced driver assistance systems with real-time image processing on custom Xilinx DPUs,2024,Journal of Real-Time Image Processing,,,,,,,10.1007/s11554-024-01538-1,https://link.springer.com/article/10.1007/s11554-024-01538-1,Journal Article
Tannu Sharma; Sumanth Kolluru; Kenneth S. Stevens,Tannu Sharma; Sumanth Kolluru; Kenneth S. Stevens,,Learning Based Timing Closure on Relative Timed Design,2021,VLSI-SoC: Design Trends,,,,,,,10.1007/978-3-030-81641-4_7,https://link.springer.com/chapter/10.1007/978-3-030-81641-4_7,Conference Paper
Y. YuanK. VirupakshappaE. Oruklu,Y. YuanK. VirupakshappaE. Oruklu,,FPGA Implementation of an Ultrasonic Flaw Detection Algorithm Based on Convolutional Neural Networks,2022,Journal of Signal Processing Systems,,,,,,,10.1007/s11265-022-01756-5,https://link.springer.com/article/10.1007/s11265-022-01756-5,Journal Article
Yufan Lu; Cong Gao; Rappy Saha; Sangeet Saha; Klaus D. Mc; Donald-Maier; Xiaojun Zhai,Yufan Lu; Cong Gao; Rappy Saha; Sangeet Saha; Klaus D. Mc; Donald-Maier; Xiaojun Zhai,,FPGA-Based Dynamic Deep Learning Acceleration for Real-Time Video Analytics,2022,Architecture of Computing Systems,,,,,,,10.1007/978-3-031-21867-5_5,https://link.springer.com/chapter/10.1007/978-3-031-21867-5_5,Conference Paper
Qiong Wu; Fei Liu; Zhongzhi Han; Haoyu Wang; Hang Liu; Nan Xin; Sijie Xiong; Longgang Zhao,Qiong Wu; Fei Liu; Zhongzhi Han; Haoyu Wang; Hang Liu; Nan Xin; Sijie Xiong; Longgang Zhao,,SPCNet: an Intelligent Field-Based Soybean Seed Counting Algorithm for Salinity Stress Response Evaluation,2025,Journal of Crop Health,,,,,,,10.1007/s10343-025-01215-8,https://link.springer.com/article/10.1007/s10343-025-01215-8,Journal Article
Minxiu Yan; Rui Hu,Minxiu Yan; Rui Hu,,Construction of multi-scroll memristive neural networks and their FPGA implementation for video encryption,2025,The European Physical Journal Plus,,,,,,,10.1140/epjp/s13360-025-06663-9,https://link.springer.com/article/10.1140/epjp/s13360-025-06663-9,Journal Article
Malti Bansal; Priya,Malti Bansal; Priya,,Machine Learning Perspective in VLSI Computer-Aided Design at Different Abstraction Levels,2022,Mobile Computing and Sustainable Informatics,,,,,,,10.1007/978-981-16-1866-6_6,https://link.springer.com/chapter/10.1007/978-981-16-1866-6_6,Conference Paper
Sumesh Manjunath Ramesh; Hoda Alkhzaimi,Sumesh Manjunath Ramesh; Hoda Alkhzaimi,,TPL: Power Leakage Model Based on Technology Library,2026,Progress in Cryptology - AFRICACRYPT 2025,,,,,,,10.1007/978-3-031-97260-7_14,https://link.springer.com/chapter/10.1007/978-3-031-97260-7_14,Conference Paper
Shaocong Wang; Yizhao Gao; Yi Li; Woyu Zhang; Yifei Yu; Bo Wang; Ning Lin; Hegan Chen; Yue Zhang; Yang Jiang; Dingchen Wang; Jia Chen; Peng Dai; Hao Jiang; Peng Lin; Xumeng Zhang; Xiaojuan Qi; Xiaoxin Xu; Hayden So; Zhongrui Wang; Dashan Shang; Qi Liu; Kwang-Ting Cheng; Ming Liu,Shaocong Wang; Yizhao Gao; Yi Li; Woyu Zhang; Yifei Yu; Bo Wang; Ning Lin; Hegan Chen; Yue Zhang; Yang Jiang; Dingchen Wang; Jia Chen; Peng Dai; Hao Jiang; Peng Lin; Xumeng Zhang; Xiaojuan Qi; Xiaoxin Xu; Hayden So; Zhongrui Wang; Dashan Shang; Qi Liu; Kwang-Ting Cheng; Ming Liu,,Random resistive memory-based deep extreme point learning machine for unified visual processing,2025,Nature Communications,,,,,,,10.1038/s41467-025-56079-3,https://link.springer.com/article/10.1038/s41467-025-56079-3,Journal Article
S. HemavathyJ. KokilaV. S. Kanchana Bhaaskaran,S. HemavathyJ. KokilaV. S. Kanchana Bhaaskaran,,Adaptive PUF design to authenticate and evaluate heterogeneous IPs in edge computing,2024,The Journal of Supercomputing,,,,,,,10.1007/s11227-024-06371-8,https://link.springer.com/article/10.1007/s11227-024-06371-8,Journal Article
Mingrui Ao; Xiucheng Zhou; Xinjie Kong; Saifei Gou; Sifan Chen; Xiangqi Dong; Yuxuan Zhu; Qicheng Sun; Zhejia Zhang; Jinshu Zhang; Qiran Zhang; Yan Hu; Chuming Sheng; Kaixuan Wang; Shuiyuan Wang; Jing Wan; Jun Han; Wenzhong Bao; Peng Zhou,Mingrui Ao; Xiucheng Zhou; Xinjie Kong; Saifei Gou; Sifan Chen; Xiangqi Dong; Yuxuan Zhu; Qicheng Sun; Zhejia Zhang; Jinshu Zhang; Qiran Zhang; Yan Hu; Chuming Sheng; Kaixuan Wang; Shuiyuan Wang; Jing Wan; Jun Han; Wenzhong Bao; Peng Zhou,,A RISC-V 32-bit microprocessor based on two-dimensional semiconductors,2025,Nature,,,,,,,10.1038/s41586-025-08759-9,https://link.springer.com/article/10.1038/s41586-025-08759-9,Journal Article
Manuel de Castro; Roberto R. Osorio; Francisco J. Andújar; Rocío Carratalá-Sáez; Yuri Torres; Diego R. Llanos,Manuel de Castro; Roberto R. Osorio; Francisco J. Andújar; Rocío Carratalá-Sáez; Yuri Torres; Diego R. Llanos,,Challenging Portability Paradigms: FPGA Acceleration Using SYCL and OpenCL,2025,Euro-Par 2024: Parallel Processing Workshops,,,,,,,10.1007/978-3-031-90200-0_33,https://link.springer.com/chapter/10.1007/978-3-031-90200-0_33,Conference Paper
Abhay Chopde; Harshal Daigavhane; Swarali Damle,Abhay Chopde; Harshal Daigavhane; Swarali Damle,,Design of Double Precision Floating Point Comparator for Multiple Numbers,2025,Power Engineering and Intelligent Systems,,,,,,,10.1007/978-981-97-6710-6_10,https://link.springer.com/chapter/10.1007/978-981-97-6710-6_10,Conference Paper
William Fornaciari; Federico Reghenzani; Giovanni Agosta; Davide Zoni; Andrea Galimberti; Francesco Conti; Yvan Tortorella; Emanuele Parisi; Francesco Barchi; Andrea Bartolini; Andrea Acquaviva; Daniele Gregori; Salvatore Cognetta; Carlo Ciancarelli; Antonio Leboffe; Paolo Serri; Alessio Burrello; Daniele Jahier Pagliari; Gianvito Urgese; Maurizio Martina; Guido Masera; Rosario Di Carlo; Antonio Sciarappa,William Fornaciari; Federico Reghenzani; Giovanni Agosta; Davide Zoni; Andrea Galimberti; Francesco Conti; Yvan Tortorella; Emanuele Parisi; Francesco Barchi; Andrea Bartolini; Andrea Acquaviva; Daniele Gregori; Salvatore Cognetta; Carlo Ciancarelli; Antonio Leboffe; Paolo Serri; Alessio Burrello; Daniele Jahier Pagliari; Gianvito Urgese; Maurizio Martina; Guido Masera; Rosario Di Carlo; Antonio Sciarappa,,RISC-V Processor Technologies for Aerospace Applications in the ISOLDE Project,2023,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,,,,10.1007/978-3-031-46077-7_24,https://link.springer.com/chapter/10.1007/978-3-031-46077-7_24,Conference Paper
